movie_length,movie_show_time,movie_name,movie_img_url,movie_director,movie_rate,movie_country,movie_language,movie_description,movie_type,movie_actors 
none,剧情介绍：戛纳金棕榈提名影片《边境杀手》续作，本作将聚焦于本尼西奥·德尔·托罗饰演的亚历桑德罗的前世今生，他的家人当初如何被毒贩折磨，他又是如何变成心狠手辣的特工。当接到护送仇人女儿返回墨西哥的任务时，这位杀手特工将作出怎样的选择呢……,https://img.alicdn.com/bao/uploaded/i1/TB1xSqIqnJYBeNjy1zeXXahzVXa_.jpg_300x300.jpg,导演：斯特法诺·索利马,边境杀手2：边境战士 ,"制片国家/地区：美国,意大利",0,"主演：本尼西奥·德尔·托罗,伊莎贝拉·莫奈,凯瑟琳·基纳,乔什·布洛林",上映时间：2018-06,"类型：剧情,动作,惊悚,犯罪","语言：英语,西班牙语"
片长：110分钟,剧情介绍：出生在马来西亚大山脚的李宗伟，从小就立下了代表马来西亚打羽毛球的志向，家境的贫困和父亲的反对，没有让李宗伟停下脚步，他始终坚持梦想。加入国家队后，李宗伟面临更多挑战，更是遇到了自己一生的劲敌——凌丹，他不断向着更高的目标出发，连续825天占据世界第一的位置，至今无人打破。虽然他至今还没有一块奥运会金牌入账，但却诠释了一种叫做“李宗伟”的永不放弃精神。,https://img.alicdn.com/bao/uploaded/i2/TB1io_RruOSBuNjy0FdXXbDnVXa_.jpg_300x300.jpg,导演：马逸腾,李宗伟：败者为王 ,制片国家/地区：马来西亚,0,"主演：李宗伟,李国煌,杨雁雁,黄炜杰,曾冠源,罗斯彦诺",上映时间：2018-06,"类型：剧情,传记,运动","语言：汉语普通话,英语,马来语,闽南语"
片长：129分钟,剧情介绍：镰仓，一直是个安逸的所在，外人并不知晓，这里实为阴阳交叉界，奇人奇事众多。推理作家一色正和（堺雅人饰）与天然呆妻子亚纪子（高畑充希饰）新婚蜜月后定居在老家镰仓，过着夫唱妇和的幸福生活。一次偶然，亚纪子中了魔怪的设计被夺走魂魄，爱妻心切的一色为了夺回妻子，不惜打破禁忌，只身闯入黄泉之国，在黄泉之国经历了接连而来的一系列古怪事件.....,https://img.alicdn.com/bao/uploaded/i4/TB1FQZvhcnI8KJjSsziXXb8QpXa_.jpg_300x300.jpg,导演：山崎贵,镰仓物语 ,制片国家/地区：日本,0,"主演：堺雅人,高畑充希,堤真一,安藤樱",上映时间：2018-06,"类型：剧情,奇幻",语言：日语
片长：119分钟,剧情介绍：溜冰天赋过人的托尼亚，生在一个糟糕的单亲家庭，加上身材虎背熊腰，她一直被视为是花滑界的异类。但她刻苦训练，成为了美国首位完成高难度冰上三圈半跳跃的选手，获得无数冠军荣耀。影片选择了黑色喜剧的方式去呈现整个事件，突出荒谬性和疯狂性，也贴切地呈现出主要人物的特点。,https://img.alicdn.com/bao/uploaded/i3/TB1y7YRh3fH8KJjy1zcXXcTzpXa_.jpg_300x300.jpg,导演：克雷格·吉勒斯佩,我，花样女王 ,制片国家/地区：美国,0,"主演：玛格特·罗比,塞巴斯蒂安·斯坦,卡特琳·卡弗",上映时间：2018-06,"类型：剧情,喜剧",语言：英语
片长：90分钟,剧情介绍：影片讲述了电影明星宇哥和童星费曼，在剧组互相看不顺眼。宇哥受伤失忆，醒来以为自己是老大，并认为费曼是自己儿子。导演为完成拍摄陪宇哥假戏真做，不料陷入一桩真抢劫案中。宇哥和费曼在真与假中感情渐深，最终携手转危为安。,https://img.alicdn.com/bao/uploaded/i4/TB1ONRwRVXXXXb2aXXXXXXXXXXX_.jpg_300x300.jpg,导演：吴镇宇,转型团伙 ,"制片国家/地区：中国大陆,中国香港",0,"主演：吴镇宇,乔杉,吴费曼,文松,任达华,于莎莎",上映时间：2018-06,"类型：喜剧,剧情",语言：汉语普通话
none,剧情介绍：电影《毕业进行时》是由万达影视传媒有限公司、香蕉计划蕉汇影业联合出品的校园青春喜剧电影。影片采用网状多线叙事结构，贴近当下在校学生人群的视角，融入最年轻时尚的多元风格，讲述新一代不同专业、不同个性的大学生在毕业那一天中发生的故事。,https://img.alicdn.com/bao/uploaded/i3/TB1KsraQFXXXXaiXVXXXXXXXXXX_.jpg_300x300.jpg,导演：宋迪,毕业进行时  ,制片国家/地区：中国大陆,0,"主演：吴莫愁,刘帅良,余心恬,王彦霖",上映时间：2018-06,类型：喜剧,语言：汉语普通话
片长：90分钟,剧情介绍：一位善良的拾荒老人马老汉，在路上偶遇昏迷在路边的遇难男孩，便将他带回家中收养。男孩是马老汉收养的第三十六名孤儿，即取名马三十六。一天大雨，马三十六因一个意外，不慎被雷电击中，昏迷中，马三十六找回了他消失的记忆，原来自己是快乐星球被研发出来的唯一的类机器人。Q博士摧毁了快乐星球，自己是唯一逃脱的幸存者，Q博士一直在寻找他，想要把他彻底除掉。同时，Q博士又试图主宰地球。马三十六为了拯救快乐星球，保护地球人，与Q博士开始了一段勇气与智慧并存的战斗......,https://img.alicdn.com/bao/uploaded/i1/TB1LbX0wbSYBuNjSspfXXcZCpXa_.jpg_300x300.jpg,导演：张惠民,快乐星球之三十六号 ,制片国家/地区：中国大陆,0,"主演：赵克明,张子扬,马嘉祺,王天发,孙苏雅,张兆艺",上映时间：2018-06-30,"类型：儿童,科幻,冒险",语言：汉语普通话
片长：104分钟,剧情介绍：人类少年小鱼受邀前往遥远神秘的精灵王国，参加精灵女王的婚礼。借此机会，他终于可以见到阔别已久的精灵女友莉雅。可在浪漫的婚礼现场，黑暗精灵携大军突然闯入，胁迫女王交出传说中掌控精灵命脉、拥有至高力量的生命宝玉。在遭到反抗后，黑暗精灵强行劫走了女王。精灵王国陷入惶恐，被卷入纷争的小鱼为了保护莉雅，毅然同精灵们一起踏上营救女王的冒险，可他没有想到的是，这次征途不仅充满危险，还将是对他以及他们间爱情的巨大考验。,https://img.alicdn.com/bao/uploaded/i4/TB132tJseuSBuNjSsziXXbq8pXa_.jpg_300x300.jpg,导演：宋岳峰,精灵王座 ,制片国家/地区：中国大陆,0,"主演：王梓,沈达威,陶典,赵路",上映时间：2018-06,"类型：动画,冒险,爱情",语言：汉语普通话
none,剧情介绍：　　疯狂的俄罗斯将军杜罗夫（米哈伊尔·戈尔沃伊 Mikhail Gorevoy 饰）预谋发动第三次世界大战，他制造了一场巨大的水域爆炸，致使附近的美军潜艇队遇袭。美国海军派出了海底经验丰富但名声寥寥的乔·格拉斯潜水艇船长（杰拉德·巴特勒 Gerard Butler 饰）率领潜艇队前去调查。,https://img.alicdn.com/bao/uploaded/i2/TB1eYXuckfb_uJkHFqDXXXVIVXa_.jpg_300x300.jpg,"导演：多诺万·马什, 安东尼·福奎阿",冰海陷落 ,制片国家/地区：美国,0,"主演：杰拉德·巴特勒,加里·奥德曼",上映时间：2018-06,"类型：动作,惊悚",语言：英语
片长：92分钟,剧情介绍：知名画家创作的最后一幅作品“恶灵画像”后离奇死亡了，女设计师张琳和同伴早就听说过“恶灵画像”具有诅咒的传说----见者必死。强烈的猎奇心理驱使貌美性感的张琳走向了寻找“恶灵画像”的路上，在寻找的过程中不断遭遇了一系列灵异、诡异事件……身边同伴不断失踪、离奇死亡......,https://img.alicdn.com/bao/uploaded/i3/TB1BS7sgVkoBKNjSZFEXXbrEVXa_.jpg_300x300.jpg,导演：尚永峰,姽婳 ,制片国家/地区：中国大陆,0,"主演：闫鹿杨,姜文轩,赵婉娇,李铁军,刘美希,宋国鑫",上映时间：2018-06-29,"类型：剧情,恐怖",语言：汉语普通话
片长：97分钟,剧情介绍：大学四年级毕业生王国栋在经历了第66次求职失败之后，决定放弃找工作，毅然而然地白手起家，走进了创业大军的行列。他开办了一家传媒公司，两位大学里的结拜兄弟成了他的股东和左右臂膀。王国栋的公司主要经营校园广告业务，他很快成了学校的名人，一时风头无两。可就在王国栋沾沾自喜的时候，他的学习成绩明显下降，毕业论文面临着不及格的惨状。他的导师讽刺他：“比尔盖茨中途辍学去创业，可是他有个那样的爹，你们有吗？”女友刘雅琪也极力反对他好高骛远去创业，甚至提出了分手。假装寻求合作的师兄侯振宁趁机窃取了王国栋的商业计划书，越俎代孢抢走了一个天使投资人投资王国栋的机会。这时候，各路的债主也逼上门来，王国栋举步维艰，面临着倒闭；公司内部在责权利方面产生了巨大分歧；偏偏这时母亲又心脏病住院了急需一笔手术费。此时的王国栋在友情与利益、安稳与奋争的博弈之中苦苦挣扎……,https://img.alicdn.com/bao/uploaded/i2/TB1NgM2taSWBuNjSsrbXXa0mVXa_.jpg_300x300.jpg,导演：尹大为,青春不留白 ,制片国家/地区：中国大陆,0,"主演：宦宇,高雪儿,马祥睿,尹大为,嘉男海林",上映时间：2018-06-29,"类型：剧情,喜剧",语言：汉语普通话
片长：137分钟,剧情介绍：《最后一球》的故事围绕着名为尤里的落魄球星和“流星队”这样一支无名的菜鸟球队展开，通过环环相扣的剧情以及激烈的矛盾冲突来体现主角个人和团队的成长。,https://img.alicdn.com/bao/uploaded/i3/TB1.B8gx3mTBuNjy1XbXXaMrVXa_.jpg_300x300.jpg,导演：丹尼拉·科兹洛夫斯基,最后一球 ,制片国家/地区：俄罗斯,0,"主演：丹尼拉·科兹洛夫斯基,弗拉基米尔·伊利因,奥利亚·祖娃,伊琳娜·戈尔巴乔娃,安德烈·斯莫利亚科夫",上映时间：2018-06-29,"类型：剧情,运动",语言：俄语
片长：98分钟,剧情介绍：影片讲述现代都市里一对年轻恋人的幽默爱情故事，电影男主人公王俊童年时家境生活非常窘迫，从小就特别抠门，所以相亲都已失败而告终，有一天做梦梦到和位美丽的女孩举办婚礼，神父竟然是已故的父亲，因此决定改掉抠门的习惯。当他再次相亲的时候，抠门的毛病又犯了，让女孩在众人面前很没面子，女孩决定和她闺蜜一块报复男主，当女主在和男主交往过程中多次戏耍男主，身心疲惫的男主想要放弃他，但他还是坚持下来了，经过了解后女主喜欢上了男主，准备展开轰轰烈烈的爱情时，男主老板的侄女却一脚插进来，而同时女主母亲心脏病发作需要巨款，家里又被茶商讨债，走投无路时，男主母亲伸出援助之手，老板侄女多次诱惑男主都未得逞，最终选择放弃男主。整个剧情当中一次次邂逅、误解、幽默、诙谐、才引发了让人啼笑皆非的爱情故事。,https://img.alicdn.com/bao/uploaded/i2/TB197ENuNGYBuNjy0FnXXX5lpXa_.jpg_300x300.jpg,导演：郑庆严,恋爱101度 ,制片国家/地区：中国大陆,0,"主演：吕明俊,吴烨,吴晴,王妍兮,周一诺",上映时间：2018-06-29,"类型：喜剧,爱情",语言：汉语普通话
片长：120分钟,剧情介绍：公元370年冬，前燕灭亡，王室宗族及鲜卑遗民共计四万余人尽数迁往长安。前秦天王苻坚接受慕容氏族人的乞降仪式时，将清河公主和慕容冲一并留于后宫。二人深感留在秦王宫的屈辱与恐惧，为了复国，姐弟开始积极谋划逃出秦王宫。在外，他们借助发小阿雪，慕容永发展莫谷帮的势力。对内，通过一系列计谋成功挑拨苻坚与王猛的君臣关系，令苻坚疏远王猛。最终，姐姐清河公主以牺牲生命的代价帮助弟弟取得苻坚信任，苻坚同意外放慕容冲。慕容冲主动选择去平阳任太守。上任之路，慕容冲遭到不明追杀，他巧妙躲过，并且将计就计嫁祸王猛，令苻坚与王猛彻底决裂。慕容冲表面上在太守府无所事事，实则暗中联络莫谷帮，为复国积攒实力。为了加快步伐，他故意写信激怒苻坚，令苻坚提前发动淝水之战。苻坚大败，仓皇逃回长安。慕容冲等待的时机终于到来，他联合四哥慕容泓起兵反秦，一路长驱直入，进逼长安。,https://img.alicdn.com/bao/uploaded/i2/TB1u7zedTCWBKNjSZFtXXaC3FXa_.jpg_300x300.jpg,导演：梁文弋,凤皇传 ,制片国家/地区：中国大陆,0,"主演：方逸伦,黄诗棋,陈冠霖,黄诗棋,王秀竹",上映时间：2018-06-29,"类型：喜剧,剧情",语言：汉语普通话
片长：93分钟,剧情介绍：越狱专家布雷斯林(史泰龙 饰)有三个学生:周树(黄晓明 饰)、卢克和金布罗，三人性格迥异，行事风格大相径庭。在保护表弟马雨声的一次行动中，周树和表弟被一起抓进一座名为“冥府”的超级监狱。布雷斯林为了营救爱徒，在逃出海上监狱“坟墓”之后再陷 “冥府”。这一次监狱难度更高，困难升级，对抗一触即发。师徒几人在监狱中艰难保命。监狱外，同样在追查这座地下监狱的同行德罗萨(戴夫·巴蒂斯塔 饰)与他们并肩作战。最终在狱友和团队的帮助下，三人与人工智能狱长几大反派展开殊死决战，一场大战即将开启。,https://img.alicdn.com/bao/uploaded/i4/TB1TZ0tv29TBuNjy1zbXXXpepXa_.jpg_300x300.jpg,导演：史蒂芬·C·米勒,金蝉脱壳2 ,"制片国家/地区：美国,中国大陆",0,"主演：西尔维斯特·史泰龙,黄晓明,戴夫·巴蒂斯塔,杰米·金",上映时间：2018-06-29,"类型：动作,惊悚",语言：英语
片长：132分钟,剧情介绍：男主角郑开司因被朋友欺骗而背负上数百万的债务，面对重病的母亲和痴心等待的青梅竹马，他决心登上“命运号”游轮，改变自己一事无成的人生。只要能在渡轮上的游戏中获胜，他就将有机会将债务一笔勾销，并给家人带来更好的生活。这场游戏看似简单，参与者只需以标着“石头，剪刀，布”的扑克为道具，赢取对手身上的星星标志。但游轮上的亡命徒们毫无底线的欺诈争夺，却让人性的自私与残酷暴露无遗，局中局、计中计，让游戏场最终沦为“动物世界”斗兽场。面对绝境的郑开司，能否坚守自我底线保持善良本性？能否凭借自己的智慧和坚韧摆脱困境？这是一场自我救赎的残酷游戏，多重考验也将接踵而至。,https://img.alicdn.com/bao/uploaded/i2/TB12rA7xVOWBuNjy0FiXXXFxVXa_.jpg_300x300.jpg,导演：韩延,动物世界 ,制片国家/地区：中国大陆,0,"主演：李易峰,迈克尔·道格拉斯,周冬雨,王戈",上映时间：2018-06-29,"类型：剧情,动作,冒险",语言：汉语普通话
片长：98分钟,剧情介绍：管家三叔和饭店老板耿爷内外勾结，偷挖盗取作家密室财物，机关算尽，难逃法网，惊险的过程却促使金香玉与之重归于好，孟元与儿子紧张的关系和解。,https://img.alicdn.com/bao/uploaded/i3/TB1wP9lyHuWBuNjSszgXXb8jVXa_.jpg_300x300.jpg,导演：李炳,地下凶猛 ,制片国家/地区：中国大陆,0,"主演：刘沙,孙强,桐溪,王伟华",上映时间：2018-06-29,"类型：喜剧,剧情",语言：汉语普通话
